cómodo;7.4;
compadecer;3.63333333333333;
compañía;6.8;
compartir;7.86666666666667;
compasivo;7.03333333333333;
competente ;7.23333333333333;
competitivo;4.86666666666667;
complacer;7.13333333333333;
complacido;6.86666666666667;
comprensión;7.62068965517241;
comunicación;7.1;
comunicativo;6.86666666666667;
condena;2.36666666666667;
confidente;6.56666666666667;
conflicto;1.73333333333333;
confundido;3.43333333333333;
congelado;4.03333333333333;
conocer;7.16666666666667;
consciente;6.55172413793104;
conseguir;7.48275862068966;
conservar;5.82758620689655;
contentar;7.93103448275862;
contento;8.1;
contrario;4.06666666666667;
cooperar;7.63333333333333;
coordinación;7.03333333333333;
coquetear;6.8;
correr;6.27586206896552;
corromper;1.8;
cosa;4.43333333333333;
creativo;7.56666666666667;
crecer;6.67741935483871;
crédulo;3.85714285714286;
creído;3.03333333333333;
crisis;2.16666666666667;
cuadrada;4.46428571428571;
cucaracha;2.4;
cuento;7.46666666666667;
cuidar;7.4;
culto;6.83333333333333;
danza;7.4;
dañar;2.06666666666667;
dañino;1.66666666666667;
dar;6.46666666666667;
década;4.75862068965517;
decapitar;1.36666666666667;
decidir;6.03333333333333;
decoro;4.81481481481482;
defender;6.73333333333333;
degollar;1.48275862068966;
delfín;7.33333333333333;
delgado;5.93333333333333;
delicadeza;7.06896551724138;
delicioso;8.06666666666667;
delincuencia;2.56666666666667;
demencia;2.16666666666667;
democracia;6.83333333333333;
denigrar;1.68965517241379;
denominar;4.51724137931035;
derruir;2.39285714285714;
derrumbar;2.4;
desafiar;4.3;
desagradable;2;
desahuciado;1.5;
desahuciar;1.4;
desahucio;1.33333333333333;
desamor;1.36666666666667;
desangrar;1.3;
descansar;7.9;
desconsiderado;2.1;
desear;7.43333333333333;
desenroscar;4.73333333333333;
desenterrar;3.83333333333333;
desfavorable;2.53333333333333;
desierto;4.7;
desmayo;2.4;
desobedecer;3.19354838709677;
desollar;2.35714285714286;
desorden;2.93333333333333;
despachar;4.16666666666667;
despacho;4.76666666666667;
despejado;6.46666666666667;
despierto;6.36666666666667;
despistado;3.73333333333333;
desprecio;1.93333333333333;
destacar;6.1;
desterrar;2.3;
destrozar;2.03333333333333;
devastar;1.36666666666667;
diabetes;2.1;
dichoso;7.17241379310345;
dictadura;1.5;
difamar;1.85185185185185;
dificultad;3.86666666666667;
diminuto;4.8;
dinámico;6.7;
discreto;5.76666666666667;
disfrutar;8.64516129032258;
disparar;1.8;
dispuesto;6.13333333333333;
disputa;2.3;
distancia;3.5;
distraído;4.03333333333333;
divertido;8.43333333333333;
divertir;8.33333333333333;
doméstico;5.3;
donar;7.87096774193548;
dormilón;5.83333333333333;
drogadicto;2.1;
ducha;7.16666666666667;
duplicar;4.96666666666667;
edición;4.53333333333333;
ejecutar;4.53333333333333;
electrocutar;1.76666666666667;
elegir;5.8;
elemento;4.63333333333333;
elevado;5.26666666666667;
elíptico;4.48275862068966;
embalar;4.93103448275862;
embargo;1.8;
embestir;2.56666666666667;
embolia;2.5;
empaquetar;4.7;
empatar;4.89655172413793;
emplear;5.4;
enaltecer;5.3448275862069;
enamorar;7.6551724137931;
enano;3.86666666666667;
encadenado;1.41935483870968;
encantador;8.23333333333333;
encantar;8;
encontrar;6.56666666666667;
endurecer;4.68965517241379;
energía;7.16666666666667;
enfadar;2.06666666666667;
enfermar;1.82758620689655;
enfriamiento;3.36666666666667;
enfurecer;2.2;
engañado;1.9;
engañar;1.66666666666667;
engatusar;4.2;
engordar;2.8;
engrosar;4.40740740740741;
enojo;1.96551724137931;
enriquecedor;8;
enriquecer;7.13333333333333;
enroscar;4.66666666666667;
ensueño;6.89655172413793;
entender;7.26666666666667;
entero;5.3;
enterrar;3.46666666666667;
entusiasmado;7.7;
entusiasmar;7.85185185185185;
envenenar;1.6;
enviar;5.16666666666667;
envidioso;1.83333333333333;
eructo;3.4;
esbozar;5.25;
escalera;4.73333333333333;
esclavizar;1.53333333333333;
escupir ;1.96774193548387;
escurridizo;4.3;
espacial;5.66666666666667;
espantar;3.23333333333333;
espeso;4.37931034482759;
espléndido;7.7;
espontáneo;6.89655172413793;
esquematizar;5.5;
esquilar;4.8;
estabilidad;7.1;
estable;6.66666666666667;
estación;5.1;
estacionar;5.06666666666667;
estafa;1.56666666666667;
estallar;3;
esterilidad;2.36666666666667;
estrangular;1.23333333333333;
estrecho;4.16666666666667;
estricto;3.5;
estudiar;6.2;
estudioso;6.36666666666667;
euforia;7.96551724137931;
exagerar;3.93548387096774;
excitar;7.48387096774194;
excursión;7.26666666666667;
exitoso;7.96551724137931;
explicar;6.56666666666667;
explosión;2.23333333333333;
explosivo;2.44827586206897;
expresar;6.36666666666667;
extenso;5.3;
exterminar;2;
externalizar;4.85714285714286;
fallecer;1.46666666666667;
falsear;2.16129032258064;
fantasma;3.03448275862069;
fantástico;8.33333333333333;
farsa;1.68965517241379;
favorito;7.76666666666667;
fe;5.03448275862069;
fecha;5.13333333333333;
fecundo;6.07407407407407;
felicidad;8.16666666666667;
felicitar;8.03333333333333;
ferrocarril;5.36666666666667;
festejar;8.3448275862069;
fiel;7.9;
fiesta;8.3;
figura;4.96666666666667;
figurar;5.10714285714286;
filosofía;5.9;
fino;5;
firme;5.16666666666667;
flirtear;7.03448275862069;
forma;4.4;
formal;5.33333333333333;
fortaleza;7.36666666666667;
fortuna;7.7;
fotografía;7.26666666666667;
fracasado;1.38709677419355;
frase;4.46666666666667;
fraternidad;7.8;
fresco;6.1;
frondoso;5.46666666666667;
funeraria;2.3;
furia;2.13333333333333;
fusilar;1.2;
ganador;7.7;
garganta;4.8;
gasto;3.6;
generador;4.7;
genuino;6.7037037037037;
giratorio;4.73333333333333;
giro;4.76666666666667;
golpear;2.63333333333333;
gordura;3;
gozoso;8.3;
gracia;7.26666666666667;
gráfico;4.48275862068966;
grandioso;7.06666666666667;
grasa;2.66666666666667;
gratis;7.66666666666667;
grueso;4.20689655172414;
gustar;8.33333333333333;
hacienda;3.6;
hacinamiento;3;
halagador;7.06666666666667;
hallar;6.41379310344828;
hambre;2.83333333333333;
hecho;4.96666666666667;
helado;6.36666666666667;
herir;1.83333333333333;
hidromasaje;7.9;
hinchado;3.86666666666667;
holgado;4.89285714285714;
hondo;4.23333333333333;
honrado;8.2;
horroroso;1.5;
hueco;4.23333333333333;
huérfano;1.7;
humanitario;8;
humedecer;5.46666666666667;
húmedo;4.63333333333333;
humildad;7.03333333333333;
humillación;1.5;
huracán;1.73333333333333;
ideal;7.33333333333333;
igual;4.7;
igualar;5.68965517241379;
ilusión;8.26666666666667;
ilusionado;7.96666666666667;
ilusionar;7.26666666666667;
imaginación;7.66666666666667;
impaciencia;3.1;
implantar;4.31034482758621;
imponer;2.4;
imposibilidad;2.3;
imprimir;4.62068965517241;
imprudente;2.36666666666667;
impuesto;2.26666666666667;
incapaz;2.23333333333333;
incendiar;1.76666666666667;
inconsciente;3.73333333333333;
increpar;1.95454545454545;
inculto;1.9;
incurable;1.56666666666667;
infancia;7.46666666666667;
infarto;1.9;
infectar;1.48387096774194;
infidelidad;2.3;
injuria;2.07407407407407;
injuriar;2.28571428571429;
injusticia;1.33333333333333;
inquietar;3.66666666666667;
inscribir;4.68965517241379;
insensato;3.2;
inspeccionar;4.75862068965517;
instaurar;4.93333333333333;
insuficiente;1.76666666666667;
insultado;2.03333333333333;
íntegro;6.26666666666667;
inteligente;7.7;
interferir;4.19354838709677;
intimidar;2.96666666666667;
inventar;6.83333333333333;
invicto;5.96153846153846;
ira;2.3;
irrespetuoso;2.06666666666667;
jabón;6.2;
jeringuilla;3.2;
jugar;7.89655172413793;
justo;7.46666666666667;
labrador;5.8;
lamentar;2.06451612903226;
lanzar;4.83333333333333;
lapidar;1.63333333333333;
lápiz;5.03333333333333;
lastimar;2.27586206896552;
lealtad;7.56666666666667;
lectura;7.73333333333333;
leer;7.36666666666667;
legítimo;5.26666666666667;
lerdo;2.75862068965517;
lesionar;1.73333333333333;
ligar;7.23333333333333;
ligue;7.1;
limpio;7.8;
linchar;2.03448275862069;
lindo;7.7;
linea;4.56666666666667;
listo;7.4;
liviano;5.85714285714286;
llamar;5.70967741935484;
llanto;2.96666666666667;
locuaz;6.24;
locura;3.53333333333333;
lograr;7.73333333333333;
luminosidad;7.1;
luminoso;6.46666666666667;
luna;7.2;
luz;6.8;
maceta;5.51724137931035;
madre;8.6;
madrugón;2.33333333333333;
malestar;1.9;
malévolo;2.23333333333333;
malgastar;2.48387096774194;
malo;1.86666666666667;
maloliente;1.5;
maltratador;1.23333333333333;
maltratar;1.51724137931034;
malversar;2.03846153846154;
manantial;6.96666666666667;
mar;7.13333333333333;
maravilloso;8.03333333333333;
marcar;5.16666666666667;
marginación;1.53333333333333;
martirio;1.76666666666667;
masaje;8.2;
mascullar;3.81481481481481;
matar;1.33333333333333;
mecánico;4.8;
medalla;6.93333333333333;
medio;4.63333333333333;
meditación;6.83333333333333;
mentir;1.9;
mentiroso;1.53333333333333;
merienda;6.76666666666667;
metástasis;1.72413793103448;
meticuloso;4.73333333333333;
metralleta;2.46666666666667;
metro;4.26666666666667;
mimado;4.06666666666667;
mitad;4.56666666666667;
modular;4.59259259259259;
mojado;4.66666666666667;
monstruo;2.23333333333333;
monstruoso;2.3;
moqueta;4.56666666666667;
morder;3.86666666666667;
mortal;3.33333333333333;
mover;4.66666666666667;
muestrario;4.62068965517241;
munición;2.56666666666667;
muñeco;5.58620689655172;
muñón;2.66666666666667;
murmurar ;3.89655172413793;
muro;3.70967741935484;
mutilado;1.63333333333333;
nacional;5.06666666666667;
nariz;4.53333333333333;
náusea;1.46666666666667;
navegar;7.13333333333333;
nazi;1.1;
necio;3.1;
negativo;2.46666666666667;
negociar;5.6;
nivel;5.13333333333333;
noche;6.83333333333333;
novedoso;6.6;
número;4.53333333333333;
oasis;7.3;
objeto;4.03333333333333;
odioso;1.63333333333333;
ofensa;2.44827586206897;
oloroso;3.83333333333333;
olvidar;3.5;
olvido;3.1;
oncología;3.21428571428571;
ondulado;5.13793103448276;
opaco;3.53333333333333;
operación;3.1;
oprimir;1.9;
orar;4.86666666666667;
original;7.3;
orquídea;7.06666666666667;
oruga;2.6551724137931;
oscilar;4.51724137931035;
otear;5.05555555555556;
otitis;1.86666666666667;
otorgar;5.6551724137931;
ovacionar;7.76666666666667;
padecer;1.6;
paella;6.7;
paisaje;6.73333333333333;
paranormal;3.76666666666667;
parásito;2.43333333333333;
parcial;4.93333333333333;
parecido;4.8;
pasear;7.2;
paseo;7.4;
pavor;1.83333333333333;
pedo;3.5;
pegar;2.36666666666667;
peinar;5.51612903225807;
pelear;2.3;
peligrar;2.6;
peligroso;2.6;
pelirrojo;5.66666666666667;
pensión;4.83333333333333;
pequeño;5.3;
perder;2;
pérdida;2.16666666666667;
perdonar;7.16666666666667;
perfil;4.46666666666667;
perfumado;7.06666666666667;
perjudicar;1.83333333333333;
perseverar;6.76666666666667;
pesadilla;1.6;
pesado;2.7;
pie;4.33333333333333;
piropear;6.63333333333333;
piropo;7.73333333333333;
piscina;7.4;
plenitud;7.46666666666667;
poema;6.93333333333333;
político;2.26666666666667;
pólvora;4.06896551724138;
posible;6.8;
positivo;7.73333333333333;
precintar;4.66666666666667;
prejuicio;1.63333333333333;
premiar;7.5;
premio;7.96666666666667;
preocupar;2.6;
preparado;7.1;
preparar;5.82758620689655;
presumido;4.13333333333333;
pretencioso;2.79310344827586;
probar;6.5;
producto;4.93333333333333;
programar;5.44827586206897;
prosperar;7.27586206896552;
prostituir;2.3;
proteger;7.2;
provincia;4.7;
psicópata;2.43333333333333;
psicosis;2.7;
puñalada;1.43333333333333;
puro;5.75862068965517;
purulento;1.85185185185185;
pústula;1.89473684210526;
quejumbroso;2.84;
quemar;2.96666666666667;
quieto;4.6;
quimioterapia;2.1;
racial;4.3;
reanimar;6.26666666666667;
recalcar;4.72413793103448;
recibir;6.9;
reciclar;7.35483870967742;
recolectar;5.48275862068966;
recompensar;7.73333333333333;
recriminar;2.46666666666667;
recrudecer;3.34615384615385;
redicho;3.64285714285714;
reemplazar;4.46666666666667;
referir;4.6551724137931;
reformar;6.03333333333333;
reforzar;6.2;
refrescante;7.20689655172414;
regalar;8.31034482758621;
regañar;2.26666666666667;
reinar;5.4;
reír;8.6;
relación;6.13333333333333;
relajación;7.5;
relax;7.73333333333333;
religioso;4.4;
remover;4.36666666666667;
renacer;7.03333333333333;
renovar;6.63333333333333;
reprender;2.75;
repugnancia;1.36666666666667;
repugnar;1.83333333333333;
repulsivo;1.53333333333333;
rescatar;7.36666666666667;
respetar;8.36666666666667;
respiración;7.86666666666667;
respirar;7.36666666666667;
resumir;5;
reventar;2.73333333333333;
revoltoso;4.7;
revolver;3.63333333333333;
rezar;4.70967741935484;
rico;6.56666666666667;
ridiculizar;2.3;
ridículo;2.56666666666667;
risueño;7.73333333333333;
rival;3.3;
rizado;5.43333333333333;
robo;1.4;
robusto;5.93103448275862;
rogar;3.4;
romper;3.2;
rosa;6.43333333333333;
rotular;5;
rudo;3.25;
rueda;5.23333333333333;
ruin;1.7;
rural;6.16666666666667;
sabiduría;7.93333333333333;
sacrificar;2.66666666666667;
salario;6.3;
salir;6.33333333333333;
saltear;5.63333333333333;
salvaje;5.33333333333333;
salvar;7.8;
sancionar;2.33333333333333;
sangrar;2.16666666666667;
sangre;3.86666666666667;
sano;7.86666666666667;
satisfacción;8.53333333333333;
sauna;6.66666666666667;
seco;5;
secuestrar;1.29032258064516;
sed;3.06666666666667;
seducción;7.7;
seducir;7.32258064516129;
seductor;6.6;
sellar;5.06666666666667;
selva;6;
sencillo;5.9;
senderismo;6.86666666666667;
sensato;7;
sensibilidad;6.33333333333333;
sentir;6.8;
separación;3.33333333333333;
septentrional;4.61538461538462;
serenidad;7.9;
servidumbre;2.33333333333333;
sexualidad;7.53333333333333;
siesta;6.93333333333333;
sífilis;2;
silencioso;5.1;
similar;4.76666666666667;
sincero;7.83333333333333;
sintáctico;4.44;
sistemático;5.06896551724138;
sobornar;2.12903225806452;
soborno;1.6;
sobresaliente;8.2;
sobresalir;6.51724137931035;
sobrevivir;6.73333333333333;
socorrer;6.73333333333333;
solidaridad;8.1;
sollozar;1.86666666666667;
sonido;5.93333333333333;
sonreír;8.48387096774194;
sonrisa;8.53333333333333;
sorprender;6.86666666666667;
sorpresa;7.33333333333333;
sosiego;6.13793103448276;
sospecha;3.7;
sueldo;7.66666666666667;
suelo;4.43333333333333;
suerte;7.73333333333333;
sufrimiento;1.76666666666667;
superación;7.96666666666667;
suscribir;4.96551724137931;
suspenso;1.76666666666667;
sustancia;4.53333333333333;
susto;3.13333333333333;
susurrar;6.06666666666667;
susurro;5.66666666666667;
tacaño;2.2;
tacto;6.46666666666667;
tarea;4.56666666666667;
teatro;7.26666666666667;
techo;4.9;
tecla;4.16666666666667;
tema;4.48275862068966;
temer;2.2;
temerario;3.5;
templado;5.66666666666667;
templanza;7.10344827586207;
temporal;4.23333333333333;
tenebroso;2.9;
tentar;5.3;
ternura;8;
terremoto;1.86666666666667;
terrorismo;1.36666666666667;
tétrico;2.23333333333333;
texto;5.3;
timado;2;
timbre;4.9;
tiranía;1.86666666666667;
torcer;3.27586206896552;
torcido;2.9;
torear;2.2258064516129;
tormento;2.17241379310345;
torturado;1.36666666666667;
torturar;1.16666666666667;
tosco;3.62068965517241;
trabajador;6.73333333333333;
trabajar;6.03333333333333;
traición;1.33333333333333;
tramposo;3;
tranquilidad;7.53333333333333;
transferible;4.6;
tránsfuga;3;
translúcido;4.96666666666667;
trastorno;2.36666666666667;
tristeza;1.86666666666667;
triturar;4.03333333333333;
triunfador;8.03333333333333;
triunfar;8.20689655172414;
tubería;4.03333333333333;
tumbona;7.13333333333333;
turbulento;3;
unión;6.96666666666667;
universal;5.7;
vacío;3.3;
vago;2.16666666666667;
valor;6.8;
vapor;5.23333333333333;
vaso;4.73333333333333;
vegetación;7.1;
vejatorio;2.04;
velas;6.16666666666667;
vencer;7.63333333333333;
verano;8.36666666666667;
verbalizar;5.13333333333333;
vergüenza;2.83333333333333;
versionar;5.2;
viajar;8.26666666666667;
viajero;7.72413793103448;
victorioso;7.76666666666667;
viejo;4.26666666666667;
violador;1.1;
violar;1.1;
visualizar;5.6551724137931;
viudo;2.03333333333333;
vocalizar;5.1;
volar;7.54838709677419;
voltear;4.83333333333333;
voluptuoso;5.06666666666667;
votar ;5.51612903225807;
yoga;7.33333333333333;
zopenco;3.33333333333333
